Date,Open,High,Low,Close,Volume
2025-04-11,378.61031016462425,387.97010607095405,376.86964177115533,386.378662109375,23839200
2025-04-14,391.1232211496066,392.54558862795363,382.1612557582716,385.7420654296875,19251200
2025-04-15,386.4383315419063,389.80031299588615,382.11152127039287,383.67315673828125,17199900
2025-04-16,378.6401344902522,379.5750941222194,366.03768244767394,369.62841796875,21967800
2025-04-17,371.757014425277,372.32398224080106,364.9336092793292,365.81884765625,21120200
2025-04-21,360.88536094814043,362.53651305850417,353.7734925946294,357.205078125,20807300
2025-04-22,361.44235434917846,365.80892977570767,357.94110461161955,364.864013671875,19485000
2025-04-23,374.05472426245655,378.3616523034824,371.0309260243866,372.3936462402344,20545500
2025-04-24,373.696621578229,386.37863321068227,373.18933139938025,385.2347412109375,22232300
2025-04-25,384.93638434344297,390.068873110604,382.54918803088736,389.7605285644531,18973200
2025-04-28,389.86991018310994,390.6457497092271,384.5783015368256,389.0741882324219,16579400
2025-04-29,389.2134328165618,392.99318803647833,388.2983555925269,391.9388427734375,14974000
2025-04-30,388.21877036685504,394.54487238441686,382.39003252749313,393.15234375,36461100
2025-05-01,428.81116623183453,434.65981700987567,422.6342884776108,423.1316223144531,58938100
2025-05-02,429.43779144193553,437.0967443095362,427.69712309519423,432.95892333984375,30757400
2025-05-05,430.5617862640975,437.15643772408293,429.80582912695047,433.8442077636719,20136100
2025-05-06,429.8953841273505,435.39589519237757,428.8708776295015,430.99945068359375,15104200
2025-05-07,431.5266230555768,435.7837995157977,428.8111693588705,431.03924560546875,23295300
2025-05-08,435.59484674174973,441.3042603502225,433.3369618444988,435.8335876464844,23491300
2025-05-09,437.6537503899646,438.38979471116045,433.55572467490674,436.3905334472656,15324200
2025-05-12,443.5621064267163,446.9738092745622,437.43494989219903,446.8644104003906,22821900
2025-05-13,445.392292323668,448.2668964878236,442.9851831830833,446.74505615234375,23618800
2025-05-14,445.75038756339603,451.4796527444761,445.75038756339603,450.5247802734375,19902800
2025-05-15,449.1894577663049,454.5904670438241,448.8506535548848,451.54119873046875,21992300
2025-05-16,450.4649981824022,452.7668963665248,447.1566619661563,452.6772155761719,23849800
2025-05-19,449.29907263869796,457.9785240250479,449.2193361148497,457.26104736328125,21336500
2025-05-20,453.9925667897047,456.73292449884485,452.72703072274504,456.56353759765625,15441800
2025-05-21,452.97614166677727,456.17487788050977,450.2258093649285,450.983154296875,19216900
2025-05-22,453.3548479183862,458.63625267798704,452.30851122486644,453.26513671875,18025600
2025-05-23,448.40228199038245,452.0992653985463,447.3360263474386,448.6015625,16883500
2025-05-27,454.87944662996904,459.3337746022176,454.52069309116933,459.0746765136719,20974300
2025-05-28,459.60285995745147,460.89828970025724,455.3278931492698,455.7563781738281,17086300
2025-05-29,459.93167902845283,460.10109634693043,453.71356774793736,457.0717468261719,13974800
2025-05-30,458.1080789456966,460.06119805700706,453.942742633105,458.7458190917969,34770500
2025-06-02,455.53716828611505,460.48971303831235,455.2880448481698,460.3502197265625,16626500
2025-06-03,459.85196958801225,462.5126212670428,459.24409259023946,461.3467102050781,15743800
2025-06-04,462.3730793208357,464.05715611586317,461.3965045417047,462.2435302734375,14162700
2025-06-05,463.3296970825432,468.00325491639626,462.4029652503908,466.0401611328125,20131700
2025-06-06,468.4417212017894,471.6803257365932,467.1363168836836,468.730712890625,15285600
2025-06-09,468.05311353771793,471.77001565920176,466.9768832876908,471.0924072265625,16469900
2025-06-10,469.53787169847936,471.14221196784314,465.3226923748716,469.2688293457031,15375900
2025-06-11,468.37197033665615,473.80287330978865,468.01324719222674,470.9628601074219,16399200
2025-06-12,473.3544415367432,478.73553201697933,471.8597009390277,477.1909484863281,18950600
2025-06-13,474.7395752703882,477.4998519181197,471.1023792861798,473.2946472167969,16814500
2025-06-16,473.5437784887318,479.00457509504827,473.3345233196989,477.46002197265625,15626100
2025-06-17,473.7331030955977,477.06138843382047,472.4177241014044,476.3638610839844,15414100
2025-06-18,476.3239856832242,479.313466764918,472.7963894918646,478.5561218261719,17526500
2025-06-20,480.53918652379775,481.76485435953526,475.1979642712812,475.7261047363281,37576200
2025-06-23,476.53323466530253,486.0397928967888,470.8532389300749,484.2959289550781,24864000
2025-06-24,487.23560408546166,490.1254297173699,485.0931183138473,488.3915100097656,22305600
2025-06-25,490.314771223071,492.82592441237585,487.6740689863978,490.5439453125,17495100
2025-06-26,491.2514824256969,496.29373818928514,491.08206511354325,495.705810546875,21578900
2025-06-27,495.80545117387857,497.54931522943417,491.30131038962224,494.20111083984375,34539200
2025-06-30,495.2972567719388,499.0042146991214,493.5932305818623,495.66595458984375,28369000
2025-07-01,494.7292533047111,496.30370004913976,489.2585123483102,490.3247375488281,19945400
2025-07-02,488.2719538404123,491.76965656989233,486.98649882219644,489.36810302734375,16319600
2025-07-03,492.07857999859937,498.3764278450543,491.7098821739863,497.0909423828125,13984800
2025-07-07,495.6360493014733,497.0012408266234,493.4935938943106,495.974853515625,13981600
2025-07-08,495.4965138505155,496.4531696907806,492.3774837277821,494.8786926269531,11846600
2025-07-09,498.54580110123976,505.003091421344,497.98776704512187,501.74456787109375,18659500
2025-07-10,501.2861517097084,502.67129257213526,496.0047471787155,499.7216796875,16492100
2025-07-11,496.72223609239006,503.25923259786794,496.054571905536,501.55523681640625,16459500
2025-07-14,499.7615155353931,502.2029372942231,499.273243347857,501.2562561035156,12058800
2025-07-15,501.2562471634966,506.51773265302506,501.027073076573,504.04644775390625,14927200
2025-07-16,503.40867779230757,504.94328659833275,500.13023542973804,503.8471374511719,15154400
2025-07-17,503.9069415603956,511.5699807689203,503.84715436950415,509.9058532714844,17503100
2025-07-18,512.6760872301095,512.8355602906365,505.6508184267905,508.2616271972656,21209700
2025-07-21,504.9333159392007,510.29448733980524,503.77737959397786,508.2715759277344,14066800
2025-07-22,509.1784090675831,509.40761357627605,503.4983825683594,503.4983825683594,13868600
2025-07-23,504.97320231513,505.01307057965715,498.9444273574923,504.0962829589844,16396600
2025-07-24,506.98609704492156,511.86891017220256,505.5212500656798,509.0887145996094,16107000
2025-07-25,510.67314061143924,516.4727417364818,508.57055332296227,511.9088439941406,19125700
2025-07-28,512.2775105607909,513.1942677567645,508.3313735189307,510.7030334472656,14308000
2025-07-29,513.7224399565682,515.8050777848653,509.7663282358281,510.7727966308594,16469200
2025-07-30,513.3636552782116,514.1409495778635,507.6537656967309,511.4404296875,26380400
2025-07-31,553.2831833968122,553.5024436401114,530.0350289229713,531.62939453125,51617300
2025-08-01,533.1241706958108,533.9213535531813,519.0337340919326,522.2723388671875,28977600
2025-08-04,526.4177481275262,536.3627358241171,526.2782244119826,533.7619018554688,25349000
2025-08-05,535.2964641743647,535.41603854948,525.3913146279989,525.8995361328125,19171600
2025-08-06,529.0385508551038,529.8357336828143,522.1926437275052,523.0994262695312,21355700
2025-08-07,524.9529190734887,526.2384349946553,515.7353514691818,519.0138549804688,16079100
2025-08-08,520.7676288144971,522.8204035830947,517.5888112007746,520.2095947265625,15531000
2025-08-11,520.4686618064882,525.7401525514866,517.8976909591346,519.9405517578125,20194400
2025-08-12,521.9135974657331,529.1182277589118,520.8672912006765,527.3843383789062,18667000
2025-08-13,530.2443026581628,530.8322607629538,517.5489813455309,518.7547607421875,19619200
2025-08-14,520.7277467800332,524.1058750288076,518.3162490497452,520.6480102539062,20269100
2025-08-15,520.9370505811125,524.255330935539,517.2599862571353,518.3461303710938,25213300
2025-08-18,519.7611730136332,520.9868407954262,512.2177084457264,515.286865234375,23760600
2025-08-19,513.1942782099028,513.3536904476517,506.7668813962475,507.98260498046875,21481000
2025-08-20,508.0822507382742,509.2082935133009,502.6712971096552,503.9468078613281,27723000
2025-08-21,502.74904380636957,506.68168580920974,501.7808546744913,503.2980041503906,18443300
2025-08-22,503.3079962424447,509.77590173606455,501.471437254012,506.2824401855469,24324200
2025-08-25,505.6835608535286,507.2406441544574,503.1782400793436,503.3179931640625,21638600
2025-08-26,503.4177851675948,504.0366525259624,497.5787379824689,501.1021423339844,30835700
2025-08-27,501.06219963605827,506.34232576675964,498.96611661319633,505.7933349609375,17277900
2025-08-28,506.1426727693108,510.1352001425548,504.5556467937143,508.68792724609375,18015600
2025-08-29,507.7097597194238,508.64800611235046,503.5475364264987,505.7434387207031,20961600
2025-09-02,499.53505401941584,505.0547219959289,495.88188775050133,504.1763610839844,18128000
2025-09-03,502.8488615493355,506.8413890153064,501.3816064871684,504.40594482421875,16345100
2025-09-04,503.3578996917829,507.20071355848035,502.2100541109688,507.02105712890625,15509500
2025-09-05,508.11900990545524,511.0135863020471,491.4501951138555,494.0752868652344,31994800
2025-09-08,497.1794589519428,500.26371328397477,494.10522614671714,497.2693176269531,16771000
2025-09-09,500.4932596555404,501.3117351050236,496.77024724997165,497.4789123535156,14410500
2025-09-10,502.04038173392,502.2899147028095,495.7920664455459,499.43524169921875,21611800
2025-09-11,501.31173995388707,502.2300346920423,496.9499084839274,500.0740661621094,18881600
2025-09-12,505.70352006176233,511.59249216822343,502.9087629314118,508.94744873046875,23624900
2025-09-15,507.8395136770829,514.5069966795595,506.05284913244947,514.397216796875,17143800
2025-09-16,515.9144004162443,516.2637221986186,507.64986983793983,508.08905029296875,19711900
2025-09-17,509.6660849144807,510.33484666258875,504.9848440594251,509.06719970703125,15816600
2025-09-18,510.5344514878828,512.1115168727503,506.71161989545686,507.5001525878906,18913700
2025-09-19,509.6061757592278,518.3298380532008,509.35664280609984,516.96240234375,52474100
2025-09-22,514.6268375894382,516.772784556969,511.5824866494396,513.4889526367188,20009300
2025-09-23,512.8401566617626,513.6287198501773,506.3622903955001,508.2787170410156,19799600
2025-09-24,509.4265417419943,511.5225942719762,505.9730140478167,509.19696044921875,13533700
2025-09-25,507.3504106819217,509.0572380888419,504.09652154158834,506.0827941894531,15786500
2025-09-26,509.1071380786861,512.9798945996346,505.67356201643696,510.5045166015625,16213100
2025-09-29,510.5444265624633,515.8844074376258,507.9293260645142,513.6386108398438,17617800
2025-09-30,512.2811987663596,517.1919905812645,508.70790002171145,516.982421875,19728200
2025-10-01,513.8382741479315,519.5376290534263,510.7340986553811,518.7391357421875,22632300
2025-10-02,516.6730253227585,520.625588764222,509.7260051791023,514.7765502929688,21222900
2025-10-03,516.1339509263171,519.5176324904353,514.0378984273964,516.3834838867188,15112300
2025-10-06,517.6411650074094,530.0380069481532,517.2319577376861,527.5825805664062,21388600
2025-10-07,527.3030443984364,528.8102332144322,520.4658657072805,523.0010986328125,14615200
2025-10-08,522.3024933531,525.9656203925812,522.1128458539913,523.8695068359375,13363400
2025-10-09,521.3642478231245,523.3505205733983,516.4334737589328,521.4241333007812,18343600
2025-10-10,518.6692706129455,522.6019127014883,508.6779606337136,510.0054626464844,24133800
2025-10-13,515.4452371680482,515.4452371680482,510.7240930552238,513.0896606445312,14284200
2025-10-14,509.2768388871209,514.3174231454748,505.05473007895694,512.610595703125,14684300
2025-10-15,513.9979961583023,516.2238106749688,509.04724028199115,512.4708251953125,14694700
2025-10-16,511.62245544117155,515.884437136842,507.1807563967364,510.65423583984375,15559600
2025-10-17,508.0890780500653,514.5170195527368,506.3622988729776,512.62060546875,19867800
2025-10-20,513.6486038577511,517.730989827423,512.4708156147512,515.8245239257812,14665600
2025-10-21,516.533257830336,517.7210372272165,512.0815676283437,516.6929321289062,15586200
2025-10-22,520.1764726871388,524.2488070435115,516.7428964573043,519.5675659179688,18962700
2025-10-23,521.4839993377199,522.9712060783663,517.6411550810741,519.5875244140625,14023500
2025-10-24,521.8133604589415,524.3685757173844,519.7372899447384,522.6318359375,15532400
2025-10-27,530.7866236569336,533.5813808592218,528.0217787333662,530.527099609375,18734700
2025-10-28,548.9725518014023,552.6855732732587,539.7598137450263,541.057373046875,29986700
2025-10-29,543.9220119141725,545.2495444281135,535.7273269044096,540.538330078125,36023000
2025-10-30,529.4889853080866,533.9705877450752,521.1446173319796,524.77783203125,41023100
2025-10-31,527.8919782690999,528.3311587204174,514.137692119172,516.8426513671875,34006400
2025-11-03,518.8389228578652,523.9793263365088,513.628703759196,516.0641479492188,22374700
2025-11-04,510.80399534425794,514.5868933466259,506.8913048594995,513.3692016601562,20958700
2025-11-05,512.3410686781482,513.8682396575209,505.6336213981725,506.2125549316406,23024300
2025-11-06,504.7153625290288,504.75529633258907,494.88375756631746,496.1713562011719,27406500
2025-11-07,496.02163823572937,498.4470913363115,492.32853818272196,495.8918762207031,24019800
2025-11-10,499.10586069795033,505.9031361854127,497.8681564860657,505.0547180175781,26101500
2025-11-11,503.85694933091565,508.64800052182136,501.411544557113,507.7297058105469,17980000
2025-11-12,508.4084461357136,510.7141588310794,498.18758530403636,510.1851501464844,26574900
2025-11-13,509.3566671737073,512.54071024479,500.3535287599438,502.34979248046875,25273100
2025-11-14,497.2992409027003,510.644258818196,496.51070821491913,509.2268981933594,28505700
2025-11-17,507.5001596757347,511.16328656765256,503.9667643395777,506.54193115234375,19092800
2025-11-18,494.44458869198826,502.0403882023454,485.87063942574486,492.8675537109375,33815100
2025-11-19,489.18443539234676,494.264922953439,481.9279972054541,486.2099914550781,23245300
2025-11-20,492.7099914550781,493.57000732421875,475.5,478.42999267578125,26802500
2025-11-21,478.5,478.9200134277344,468.2699890136719,472.1199951171875,31769200
2025-11-24,475.0,476.8999938964844,468.0199890136719,474.0,34421000
2025-11-25,474.07000732421875,479.1499938964844,464.8900146484375,476.989990234375,28019800
2025-11-26,486.30999755859375,488.30999755859375,481.20001220703125,485.5,25709100
2025-11-28,487.6000061035156,492.6300048828125,486.6499938964844,492.010009765625,14386700
2025-12-01,488.44000244140625,489.8599853515625,484.6499938964844,486.739990234375,23964000
2025-12-02,486.7200012207031,493.5,486.32000732421875,490.0,19562700
2025-12-03,476.32000732421875,484.239990234375,475.20001220703125,477.7300109863281,34615100
2025-12-04,479.760009765625,481.32000732421875,476.489990234375,480.8399963378906,22318200
2025-12-05,482.5199890136719,483.3999938964844,478.8800048828125,483.1600036621094,22608700
2025-12-08,484.8900146484375,492.29998779296875,484.3800048828125,491.0199890136719,21965900
2025-12-09,489.1000061035156,492.1199951171875,488.5,492.0199890136719,14696100
2025-12-10,484.0299987792969,484.25,475.0799865722656,478.55999755859375,35756200
2025-12-11,476.6300048828125,486.0299987792969,475.8599853515625,483.4700012207031,24669200
2025-12-12,479.82000732421875,482.45001220703125,476.3399963378906,478.5299987792969,21248100
2025-12-15,480.1000061035156,480.7200012207031,472.5199890136719,474.82000732421875,23727700
2025-12-16,471.9100036621094,477.8900146484375,470.8800048828125,476.3900146484375,20705600
2025-12-17,476.9100036621094,480.0,475.0,476.1199951171875,24527200
2025-12-18,478.19000244140625,489.6000061035156,477.8900146484375,483.9800109863281,28573500
2025-12-19,487.3599853515625,487.8500061035156,482.489990234375,485.9200134277344,70836100
2025-12-22,486.1199951171875,488.7300109863281,482.69000244140625,484.9200134277344,16963000
2025-12-23,484.9800109863281,487.8299865722656,484.739990234375,486.8500061035156,14683600
2025-12-24,485.67999267578125,489.1600036621094,484.8299865722656,488.0199890136719,5855900
2025-12-26,486.7099914550781,488.1199951171875,485.9599914550781,487.7099914550781,8842200
2025-12-29,484.8599853515625,488.3500061035156,484.17999267578125,487.1000061035156,10893400
2025-12-30,485.92999267578125,489.67999267578125,485.5,487.4800109863281,13944500
2025-12-31,487.8399963378906,488.1400146484375,483.29998779296875,483.6199951171875,15601600
2026-01-02,484.3900146484375,484.6600036621094,470.1600036621094,472.94000244140625,25571600
2026-01-05,474.05999755859375,476.07000732421875,469.5,472.8500061035156,25250300
2026-01-06,473.79998779296875,478.739990234375,469.75,478.510009765625,23037700
2026-01-07,479.760009765625,489.70001220703125,477.95001220703125,483.4700012207031,25564200
2026-01-08,481.239990234375,482.6600036621094,475.8599853515625,478.1099853515625,18162600
2026-01-09,474.05999755859375,479.82000732421875,472.20001220703125,479.2799987792969,18491000
2026-01-12,476.6700134277344,480.989990234375,475.67999267578125,477.17999267578125,23519900
2026-01-13,474.67999267578125,475.7799987792969,465.95001220703125,470.6700134277344,28545800
2026-01-14,466.4599914550781,468.20001220703125,457.1700134277344,459.3800048828125,28184300
2026-01-15,464.1199951171875,464.25,455.8999938964844,456.6600036621094,23225800
2026-01-16,457.8299865722656,463.19000244140625,456.4800109863281,459.8599853515625,34246700
2026-01-20,451.2200012207031,456.79998779296875,449.2799987792969,454.5199890136719,26130000
2026-01-21,452.6000061035156,452.69000244140625,438.67999267578125,444.1099853515625,37980500
2026-01-22,447.6199951171875,452.8399963378906,444.70001220703125,451.1400146484375,25349400
2026-01-23,451.8699951171875,471.1000061035156,450.5299987792969,465.95001220703125,38000200
2026-01-26,465.30999755859375,474.25,462.0,470.2799987792969,29291200
2026-01-27,473.70001220703125,482.8699951171875,473.1600036621094,480.5799865722656,29213900
2026-01-28,483.2099914550781,483.739990234375,478.0,481.6300048828125,36875400
2026-01-29,439.989990234375,442.5,421.0199890136719,433.5,128855300
2026-01-30,439.1700134277344,439.6000061035156,426.45001220703125,430.2900085449219,58566800
2026-02-02,430.239990234375,430.739990234375,422.25,423.3699951171875,42219900
2026-02-03,422.010009765625,422.04998779296875,408.55999755859375,411.2099914550781,61424100
2026-02-04,411.0,419.79998779296875,409.239990234375,414.19000244140625,45012400
2026-02-05,407.44000244140625,408.29998779296875,392.32000732421875,393.6700134277344,66289200
2026-02-06,399.1700134277344,401.7900085449219,392.9200134277344,401.1400146484375,53515300
2026-02-09,404.8500061035156,414.8900146484375,400.8699951171875,413.6000061035156,45480500
2026-02-10,419.6199951171875,423.67999267578125,412.70001220703125,413.2699890136719,44857900
2026-02-11,416.17999267578125,416.4599914550781,401.010009765625,404.3699951171875,42491000
2026-02-12,405.0,406.20001220703125,398.010009765625,401.8399963378906,40802400
